trial_type,trial_num,location,verb_0,generalAmount_0,amount_0,verb_1,generalAmount_1,amount_1,object_0,number_0,price_0,objectID_0_0,number_1,price_1,store_0,object_1,objectID_1_0,store_1,workerid
simple,10,bedroom,costs,high,$750,weighs,high,65 pounds,shelf,NA,NA,NA,NA,NA,NA,NA,NA,NA,dbbe8db5c6a5d9aac109ce59afce86dd
simple,11,kitchen,costs,medium,$90,weighs,high,60 pounds,gas,NA,NA,NA,NA,NA,NA,NA,NA,NA,dbbe8db5c6a5d9aac109ce59afce86dd
simple,12,living room,costs,low,$5,weighs,high,85 pounds,decoration,NA,NA,NA,NA,NA,NA,NA,NA,NA,dbbe8db5c6a5d9aac109ce59afce86dd
simple,13,bathroom,costs,medium,$50,NA,NA,NA,mirror,NA,NA,NA,NA,NA,NA,NA,NA,NA,dbbe8db5c6a5d9aac109ce59afce86dd
simple,14,bedroom,costs,medium,$40,weighs,medium,12 pounds,WC,NA,NA,NA,NA,NA,NA,NA,NA,NA,dbbe8db5c6a5d9aac109ce59afce86dd
simple,15,bathroom,costs,medium,$60,weighs,high,85 pounds,Jacuzzi,NA,NA,NA,NA,NA,NA,NA,NA,NA,dbbe8db5c6a5d9aac109ce59afce86dd
simple,16,living room,costs,low,$8,weighs,low,4 pounds,decoration,NA,NA,NA,NA,NA,NA,NA,NA,NA,dbbe8db5c6a5d9aac109ce59afce86dd
simple,17,bedroom,costs,low,$13,weighs,high,45 pounds,mirror,NA,NA,NA,NA,NA,NA,NA,NA,NA,dbbe8db5c6a5d9aac109ce59afce86dd
simple,18,living room,costs,high,$300,weighs,low,2.5 pounds,TV,NA,NA,NA,NA,NA,NA,NA,NA,NA,dbbe8db5c6a5d9aac109ce59afce86dd
simple,19,basement,costs,low,$5,weighs,high,70 pounds,Bin,NA,NA,NA,NA,NA,NA,NA,NA,NA,dbbe8db5c6a5d9aac109ce59afce86dd
simple,20,bedroom,costs,medium,$100,weighs,high,65 pounds,shelf,NA,NA,NA,NA,NA,NA,NA,NA,NA,dbbe8db5c6a5d9aac109ce59afce86dd
simple,21,bedroom,costs,low,$5,weighs,medium,19 pounds,mirror,NA,NA,NA,NA,NA,NA,NA,NA,NA,dbbe8db5c6a5d9aac109ce59afce86dd
simple,22,bathroom,costs,high,$300,weighs,low,2 pounds,mirror,NA,NA,NA,NA,NA,NA,NA,NA,NA,dbbe8db5c6a5d9aac109ce59afce86dd
simple,23,living room,costs,high,$750,NA,NA,NA,chair,NA,NA,NA,NA,NA,NA,NA,NA,NA,dbbe8db5c6a5d9aac109ce59afce86dd
simple,24,study,costs,medium,$40,weighs,low,3.5 pounds,book,NA,NA,NA,NA,NA,NA,NA,NA,NA,dbbe8db5c6a5d9aac109ce59afce86dd
complex,25,different,NA,NA,NA,NA,NA,NA,"bag,case",3,$100,suitcase,2,$30,macys,spoons,spatula,thekitchn,dbbe8db5c6a5d9aac109ce59afce86dd
complex,26,same,NA,NA,NA,NA,NA,NA,briefcase,1,$50,NA,3,$30,shoe,"briefcase,shoe",pair of sandals,NA,dbbe8db5c6a5d9aac109ce59afce86dd
complex,27,same,NA,NA,NA,NA,NA,NA,cup,2,$100,bottle of wine,1,$10,wine,wine,NA,NA,dbbe8db5c6a5d9aac109ce59afce86dd
complex,28,same,NA,NA,NA,NA,NA,NA,shirt,2,$100,hat,2,$30,clothing,shoe,socks,NA,dbbe8db5c6a5d9aac109ce59afce86dd
complex,29,same,NA,NA,NA,NA,NA,NA,shirt,2,$10,socks,1,$20,clothing,shirt,NA,NA,dbbe8db5c6a5d9aac109ce59afce86dd
complex,30,same,NA,NA,NA,NA,NA,NA,manual,2,$30,magazine,2,$200,ammunition,manual,shotgun,NA,dbbe8db5c6a5d9aac109ce59afce86dd
simple,1,study,costs,high,$600,weighs,high,65 pounds,bookcase,NA,NA,NA,NA,NA,NA,NA,NA,NA,e3daf1a4eb97cf4a53872df284079447
simple,2,study,costs,high,$300,NA,NA,NA,table,NA,NA,NA,NA,NA,NA,NA,NA,NA,e3daf1a4eb97cf4a53872df284079447
simple,3,bedroom,costs,medium,$70,weighs,medium,15 pounds,dresser,NA,NA,NA,NA,NA,NA,NA,NA,NA,e3daf1a4eb97cf4a53872df284079447
simple,4,kitchen,costs,medium,$50,weighs,medium,14 pounds,mixer,NA,NA,NA,NA,NA,NA,NA,NA,NA,e3daf1a4eb97cf4a53872df284079447
simple,5,basement,costs,low,$20,weighs,low,5 pounds,bucket,NA,NA,NA,NA,NA,NA,NA,NA,NA,e3daf1a4eb97cf4a53872df284079447
simple,6,basement,costs,high,$250,weighs,high,65 pounds,firepit,NA,NA,NA,NA,NA,NA,NA,NA,NA,e3daf1a4eb97cf4a53872df284079447
simple,7,living room,costs,high,$300,weighs,medium,18 pounds,table,NA,NA,NA,NA,NA,NA,NA,NA,NA,e3daf1a4eb97cf4a53872df284079447
simple,8,living room,costs,medium,$80,weighs,low,2.5 pounds,lamp,NA,NA,NA,NA,NA,NA,NA,NA,NA,e3daf1a4eb97cf4a53872df284079447
simple,9,living room,costs,high,$600,weighs,low,4 pounds,television,NA,NA,NA,NA,NA,NA,NA,NA,NA,e3daf1a4eb97cf4a53872df284079447
simple,10,living room,costs,high,$1000,weighs,high,70 pounds,sofa,NA,NA,NA,NA,NA,NA,NA,NA,NA,e3daf1a4eb97cf4a53872df284079447
simple,11,study,costs,medium,$90,NA,NA,NA,safe,NA,NA,NA,NA,NA,NA,NA,NA,NA,e3daf1a4eb97cf4a53872df284079447
simple,12,study,costs,low,$8,weighs,medium,18 pounds,artwork,NA,NA,NA,NA,NA,NA,NA,NA,NA,e3daf1a4eb97cf4a53872df284079447
simple,13,kitchen,costs,medium,$50,NA,NA,NA,microwave,NA,NA,NA,NA,NA,NA,NA,NA,NA,e3daf1a4eb97cf4a53872df284079447
simple,14,study,costs,high,$300,weighs,medium,15 pounds,statue,NA,NA,NA,NA,NA,NA,NA,NA,NA,e3daf1a4eb97cf4a53872df284079447
simple,15,bedroom,costs,medium,$100,weighs,high,60 pounds,bookshelf,NA,NA,NA,NA,NA,NA,NA,NA,NA,e3daf1a4eb97cf4a53872df284079447
simple,16,bathroom,costs,medium,$50,weighs,high,60 pounds,sink,NA,NA,NA,NA,NA,NA,NA,NA,NA,e3daf1a4eb97cf4a53872df284079447
simple,17,basement,costs,medium,$40,weighs,high,90 pounds,concrete,NA,NA,NA,NA,NA,NA,NA,NA,NA,e3daf1a4eb97cf4a53872df284079447
simple,18,living room,costs,high,$300,NA,NA,NA,rug,NA,NA,NA,NA,NA,NA,NA,NA,NA,e3daf1a4eb97cf4a53872df284079447
simple,19,kitchen,costs,high,$1000,weighs,high,45 pounds,refrigerator,NA,NA,NA,NA,NA,NA,NA,NA,NA,e3daf1a4eb97cf4a53872df284079447
simple,20,bedroom,costs,low,$3,weighs,medium,18 pounds,rocks,NA,NA,NA,NA,NA,NA,NA,NA,NA,e3daf1a4eb97cf4a53872df284079447
simple,21,kitchen,costs,low,$20,weighs,low,3.5 pounds,toaster,NA,NA,NA,NA,NA,NA,NA,NA,NA,e3daf1a4eb97cf4a53872df284079447
simple,22,living room,costs,low,$20,weighs,high,65 pounds,bookcase,NA,NA,NA,NA,NA,NA,NA,NA,NA,e3daf1a4eb97cf4a53872df284079447
simple,23,study,costs,medium,$50,weighs,high,90 pounds,statue,NA,NA,NA,NA,NA,NA,NA,NA,NA,e3daf1a4eb97cf4a53872df284079447
simple,24,bathroom,costs,high,$400,weighs,medium,19 pounds,bathtub,NA,NA,NA,NA,NA,NA,NA,NA,NA,e3daf1a4eb97cf4a53872df284079447
complex,25,different,NA,NA,NA,NA,NA,NA,"towels,lamp",3,$100,suitcase,2,$30,department,blender,spatula,grocery,e3daf1a4eb97cf4a53872df284079447
complex,26,same,NA,NA,NA,NA,NA,NA,chair,2,$100,table,1,$10,furniture,lamp,NA,NA,e3daf1a4eb97cf4a53872df284079447
complex,27,same,NA,NA,NA,NA,NA,NA,pants,2,$30,magazine,2,$200,retail,bicycle,shotgun,NA,e3daf1a4eb97cf4a53872df284079447
complex,28,different,NA,NA,NA,NA,NA,NA,suit,2,$100,hat,2,$30,retail,robe,socks,clothing,e3daf1a4eb97cf4a53872df284079447
complex,29,same,NA,NA,NA,NA,NA,NA,sneakers,1,$50,NA,3,$30,shoe,"socks,shoelaces",pair of sandals,NA,e3daf1a4eb97cf4a53872df284079447
complex,30,same,NA,NA,NA,NA,NA,NA,necktie,2,$10,socks,1,$20,clothing,suspenders,NA,NA,e3daf1a4eb97cf4a53872df284079447
simple,1,bathroom,costs,high,$600,NA,NA,NA,Phone,NA,NA,NA,NA,NA,NA,NA,NA,NA,3cb2256cb66c0f797dd2cb42d245be9f
simple,2,bathroom,costs,low,$20,weighs,medium,15 pounds,Scale,NA,NA,NA,NA,NA,NA,NA,NA,NA,3cb2256cb66c0f797dd2cb42d245be9f
simple,3,living room,costs,low,$13,weighs,high,90 pounds,Table,NA,NA,NA,NA,NA,NA,NA,NA,NA,3cb2256cb66c0f797dd2cb42d245be9f
simple,4,kitchen,costs,high,$500,weighs,medium,12 pounds,Mixer,NA,NA,NA,NA,NA,NA,NA,NA,NA,3cb2256cb66c0f797dd2cb42d245be9f
simple,5,study,costs,high,$600,weighs,medium,15 pounds,Computer,NA,NA,NA,NA,NA,NA,NA,NA,NA,3cb2256cb66c0f797dd2cb42d245be9f
simple,6,basement,costs,medium,$50,weighs,low,2 pounds,Helmet,NA,NA,NA,NA,NA,NA,NA,NA,NA,3cb2256cb66c0f797dd2cb42d245be9f
simple,7,bedroom,costs,low,$18,weighs,medium,19 pounds,Lamp,NA,NA,NA,NA,NA,NA,NA,NA,NA,3cb2256cb66c0f797dd2cb42d245be9f
simple,8,basement,costs,low,$20,weighs,low,3.5 pounds,Paint,NA,NA,NA,NA,NA,NA,NA,NA,NA,3cb2256cb66c0f797dd2cb42d245be9f
simple,9,kitchen,costs,medium,$100,weighs,medium,17 pounds,Toaster,NA,NA,NA,NA,NA,NA,NA,NA,NA,3cb2256cb66c0f797dd2cb42d245be9f
simple,10,living room,costs,high,$250,weighs,high,50 pounds,Chair,NA,NA,NA,NA,NA,NA,NA,NA,NA,3cb2256cb66c0f797dd2cb42d245be9f
simple,11,study,costs,low,$18,weighs,low,1.5 pounds,Speaker,NA,NA,NA,NA,NA,NA,NA,NA,NA,3cb2256cb66c0f797dd2cb42d245be9f
simple,12,basement,costs,medium,$50,weighs,medium,13 pounds,Tools,NA,NA,NA,NA,NA,NA,NA,NA,NA,3cb2256cb66c0f797dd2cb42d245be9f
simple,13,study,costs,medium,$80,weighs,high,60 pounds,Weights,NA,NA,NA,NA,NA,NA,NA,NA,NA,3cb2256cb66c0f797dd2cb42d245be9f
simple,14,living room,costs,high,$250,weighs,low,2 pounds,Remote,NA,NA,NA,NA,NA,NA,NA,NA,NA,3cb2256cb66c0f797dd2cb42d245be9f
simple,15,bathroom,costs,medium,$70,weighs,low,2 pounds,Makeup,NA,NA,NA,NA,NA,NA,NA,NA,NA,3cb2256cb66c0f797dd2cb42d245be9f
simple,16,basement,costs,low,$20,weighs,high,90 pounds,Anvil,NA,NA,NA,NA,NA,NA,NA,NA,NA,3cb2256cb66c0f797dd2cb42d245be9f
simple,17,kitchen,costs,low,$8,weighs,medium,17 pounds,Water,NA,NA,NA,NA,NA,NA,NA,NA,NA,3cb2256cb66c0f797dd2cb42d245be9f
simple,18,living room,costs,medium,$80,weighs,medium,14 pounds,Speaker,NA,NA,NA,NA,NA,NA,NA,NA,NA,3cb2256cb66c0f797dd2cb42d245be9f
simple,19,basement,costs,high,$250,weighs,low,2 pounds,Computer,NA,NA,NA,NA,NA,NA,NA,NA,NA,3cb2256cb66c0f797dd2cb42d245be9f
simple,20,bedroom,costs,high,$600,weighs,low,4.5 pounds,Mirror,NA,NA,NA,NA,NA,NA,NA,NA,NA,3cb2256cb66c0f797dd2cb42d245be9f
simple,21,basement,costs,high,$1000,NA,NA,NA,Coin,NA,NA,NA,NA,NA,NA,NA,NA,NA,3cb2256cb66c0f797dd2cb42d245be9f
simple,22,bathroom,costs,high,$500,weighs,low,4.5 pounds,Speaker,NA,NA,NA,NA,NA,NA,NA,NA,NA,3cb2256cb66c0f797dd2cb42d245be9f
simple,23,bathroom,costs,medium,$60,weighs,high,65 pounds,Toilet,NA,NA,NA,NA,NA,NA,NA,NA,NA,3cb2256cb66c0f797dd2cb42d245be9f
simple,24,kitchen,costs,medium,$70,weighs,high,50 pounds,Chair,NA,NA,NA,NA,NA,NA,NA,NA,NA,3cb2256cb66c0f797dd2cb42d245be9f
complex,25,same,NA,NA,NA,NA,NA,NA,Jacket,1,$50,NA,3,$30,Clothing,"Socks,Gloves",pair of sandals,NA,3cb2256cb66c0f797dd2cb42d245be9f
complex,26,same,NA,NA,NA,NA,NA,NA,Coat,2,$100,hat,2,$30,discount,shirt,socks,NA,3cb2256cb66c0f797dd2cb42d245be9f
complex,27,different,NA,NA,NA,NA,NA,NA,book,2,$30,magazine,2,$200,book,ammo,shotgun,gun,3cb2256cb66c0f797dd2cb42d245be9f
complex,28,same,NA,NA,NA,NA,NA,NA,scarf,2,$10,socks,1,$20,clothing,hat,NA,NA,3cb2256cb66c0f797dd2cb42d245be9f
complex,29,different,NA,NA,NA,NA,NA,NA,"socks,shoes",3,$100,suitcase,2,$30,department,Knife,spatula,kitchen,3cb2256cb66c0f797dd2cb42d245be9f
complex,30,same,NA,NA,NA,NA,NA,NA,chair,2,$100,table,1,$10,furniture,lamp,NA,NA,3cb2256cb66c0f797dd2cb42d245be9f
simple,1,bedroom,costs,medium,$100,weighs,low,2 pounds,Jacket,NA,NA,NA,NA,NA,NA,NA,NA,NA,5e2c763e1d9f01a443b33956a74cdaeb
simple,2,kitchen,costs,high,$1000,weighs,low,5 pounds,Blender,NA,NA,NA,NA,NA,NA,NA,NA,NA,5e2c763e1d9f01a443b33956a74cdaeb
simple,3,bathroom,costs,low,$20,weighs,medium,16 pounds,Towels,NA,NA,NA,NA,NA,NA,NA,NA,NA,5e2c763e1d9f01a443b33956a74cdaeb
simple,4,kitchen,costs,medium,$60,weighs,low,4.5 pounds,Toaster,NA,NA,NA,NA,NA,NA,NA,NA,NA,5e2c763e1d9f01a443b33956a74cdaeb
simple,5,bathroom,costs,medium,$100,weighs,low,2.5 pounds,Scale,NA,NA,NA,NA,NA,NA,NA,NA,NA,5e2c763e1d9f01a443b33956a74cdaeb
simple,6,bathroom,costs,high,$400,NA,NA,NA,Makeup,NA,NA,NA,NA,NA,NA,NA,NA,NA,5e2c763e1d9f01a443b33956a74cdaeb
simple,7,living room,costs,high,$600,weighs,low,3.5 pounds,TV,NA,NA,NA,NA,NA,NA,NA,NA,NA,5e2c763e1d9f01a443b33956a74cdaeb
simple,8,bedroom,costs,high,$250,NA,NA,NA,Sheets,NA,NA,NA,NA,NA,NA,NA,NA,NA,5e2c763e1d9f01a443b33956a74cdaeb
simple,9,basement,costs,high,$600,weighs,high,60 pounds,Furnace,NA,NA,NA,NA,NA,NA,NA,NA,NA,5e2c763e1d9f01a443b33956a74cdaeb
simple,10,bathroom,costs,high,$400,weighs,high,85 pounds,Toilet,NA,NA,NA,NA,NA,NA,NA,NA,NA,5e2c763e1d9f01a443b33956a74cdaeb
simple,11,bedroom,costs,low,$8,weighs,low,2.5 pounds,Pillow,NA,NA,NA,NA,NA,NA,NA,NA,NA,5e2c763e1d9f01a443b33956a74cdaeb
simple,12,study,costs,high,$600,weighs,high,65 pounds,Desk,NA,NA,NA,NA,NA,NA,NA,NA,NA,5e2c763e1d9f01a443b33956a74cdaeb
simple,13,basement,costs,low,$8,NA,NA,NA,Toys,NA,NA,NA,NA,NA,NA,NA,NA,NA,5e2c763e1d9f01a443b33956a74cdaeb
simple,14,bedroom,costs,low,$5,NA,NA,NA,Towel,NA,NA,NA,NA,NA,NA,NA,NA,NA,5e2c763e1d9f01a443b33956a74cdaeb
simple,15,study,costs,low,$20,NA,NA,NA,Book,NA,NA,NA,NA,NA,NA,NA,NA,NA,5e2c763e1d9f01a443b33956a74cdaeb
simple,16,study,costs,high,$250,weighs,low,4 pounds,Lamp,NA,NA,NA,NA,NA,NA,NA,NA,NA,5e2c763e1d9f01a443b33956a74cdaeb
simple,17,living room,costs,high,$600,weighs,medium,13 pounds,Shelf,NA,NA,NA,NA,NA,NA,NA,NA,NA,5e2c763e1d9f01a443b33956a74cdaeb
simple,18,living room,costs,medium,$100,NA,NA,NA,Chair,NA,NA,NA,NA,NA,NA,NA,NA,NA,5e2c763e1d9f01a443b33956a74cdaeb
simple,19,kitchen,costs,low,$8,weighs,low,2.5 pounds,Food,NA,NA,NA,NA,NA,NA,NA,NA,NA,5e2c763e1d9f01a443b33956a74cdaeb
simple,20,basement,costs,low,$3,weighs,high,70 pounds,Detergent,NA,NA,NA,NA,NA,NA,NA,NA,NA,5e2c763e1d9f01a443b33956a74cdaeb
simple,21,basement,costs,low,$3,weighs,low,5 pounds,Lightbulb,NA,NA,NA,NA,NA,NA,NA,NA,NA,5e2c763e1d9f01a443b33956a74cdaeb
simple,22,bedroom,costs,low,$10,weighs,medium,19 pounds,Blanket,NA,NA,NA,NA,NA,NA,NA,NA,NA,5e2c763e1d9f01a443b33956a74cdaeb
simple,23,bedroom,costs,medium,$70,weighs,high,50 pounds,Table,NA,NA,NA,NA,NA,NA,NA,NA,NA,5e2c763e1d9f01a443b33956a74cdaeb
simple,24,bedroom,costs,medium,$90,weighs,medium,19 pounds,Shoes,NA,NA,NA,NA,NA,NA,NA,NA,NA,5e2c763e1d9f01a443b33956a74cdaeb
complex,25,different,NA,NA,NA,NA,NA,NA,"Umbrella,Backpack",3,$500,suitcase,2,$30,Travel,Knife,spatula,Kitchen,5e2c763e1d9f01a443b33956a74cdaeb
complex,26,same,NA,NA,NA,NA,NA,NA,Socks,1,$50,NA,1,$30,Shoe,NA,pair of sandals,NA,5e2c763e1d9f01a443b33956a74cdaeb
complex,27,same,NA,NA,NA,NA,NA,NA,Vodka,2,$100,bottle of wine,1,$10,Liquor,Food,NA,NA,5e2c763e1d9f01a443b33956a74cdaeb
complex,28,different,NA,NA,NA,NA,NA,NA,Book,2,$30,magazine,2,$200,Book,Bullets,shotgun,Sports,5e2c763e1d9f01a443b33956a74cdaeb
complex,29,different,NA,NA,NA,NA,NA,NA,Shirt,2,$100,hat,2,$30,Clothing,Shoes,socks,Shoe,5e2c763e1d9f01a443b33956a74cdaeb
complex,30,same,NA,NA,NA,NA,NA,NA,Gloves,2,$10,socks,1,$20,Clothing,Shirt,NA,NA,5e2c763e1d9f01a443b33956a74cdaeb
simple,1,basement,costs,low,$8,weighs,low,5 pounds,drain,NA,NA,NA,NA,NA,NA,NA,NA,NA,4a2e305c36b02e277e4d57f511bae431
simple,2,basement,costs,medium,$100,weighs,high,60 pounds,pump,NA,NA,NA,NA,NA,NA,NA,NA,NA,4a2e305c36b02e277e4d57f511bae431
simple,3,kitchen,costs,medium,$50,weighs,low,2.5 pounds,blender,NA,NA,NA,NA,NA,NA,NA,NA,NA,4a2e305c36b02e277e4d57f511bae431
simple,4,bathroom,costs,high,$250,NA,NA,NA,toilet,NA,NA,NA,NA,NA,NA,NA,NA,NA,4a2e305c36b02e277e4d57f511bae431
simple,5,basement,costs,high,$500,weighs,high,60 pounds,chair,NA,NA,NA,NA,NA,NA,NA,NA,NA,4a2e305c36b02e277e4d57f511bae431
simple,6,bathroom,costs,low,$20,weighs,low,5 pounds,scale,NA,NA,NA,NA,NA,NA,NA,NA,NA,4a2e305c36b02e277e4d57f511bae431
simple,7,kitchen,costs,high,$400,weighs,high,55 pounds,table,NA,NA,NA,NA,NA,NA,NA,NA,NA,4a2e305c36b02e277e4d57f511bae431
simple,8,living room,costs,low,$20,weighs,medium,16 pounds,statue,NA,NA,NA,NA,NA,NA,NA,NA,NA,4a2e305c36b02e277e4d57f511bae431
simple,9,basement,costs,medium,$60,weighs,medium,17 pounds,fan,NA,NA,NA,NA,NA,NA,NA,NA,NA,4a2e305c36b02e277e4d57f511bae431
simple,10,bedroom,costs,medium,$60,weighs,low,4.5 pounds,lamp,NA,NA,NA,NA,NA,NA,NA,NA,NA,4a2e305c36b02e277e4d57f511bae431
simple,11,study,costs,high,$600,weighs,high,70 pounds,globe,NA,NA,NA,NA,NA,NA,NA,NA,NA,4a2e305c36b02e277e4d57f511bae431
simple,12,basement,costs,medium,$90,NA,NA,NA,pipes,NA,NA,NA,NA,NA,NA,NA,NA,NA,4a2e305c36b02e277e4d57f511bae431
simple,13,bathroom,costs,medium,$50,weighs,high,70 pounds,sink,NA,NA,NA,NA,NA,NA,NA,NA,NA,4a2e305c36b02e277e4d57f511bae431
simple,14,living room,costs,high,$300,weighs,high,55 pounds,chair,NA,NA,NA,NA,NA,NA,NA,NA,NA,4a2e305c36b02e277e4d57f511bae431
simple,15,bedroom,costs,low,$3,weighs,low,4.5 pounds,basket,NA,NA,NA,NA,NA,NA,NA,NA,NA,4a2e305c36b02e277e4d57f511bae431
simple,16,living room,costs,low,$18,weighs,high,60 pounds,lamp,NA,NA,NA,NA,NA,NA,NA,NA,NA,4a2e305c36b02e277e4d57f511bae431
simple,17,study,costs,low,$3,weighs,high,70 pounds,cabinet,NA,NA,NA,NA,NA,NA,NA,NA,NA,4a2e305c36b02e277e4d57f511bae431
simple,18,kitchen,costs,low,$8,weighs,high,50 pounds,chair,NA,NA,NA,NA,NA,NA,NA,NA,NA,4a2e305c36b02e277e4d57f511bae431
simple,19,study,costs,low,$20,NA,NA,NA,lamp,NA,NA,NA,NA,NA,NA,NA,NA,NA,4a2e305c36b02e277e4d57f511bae431
simple,20,living room,costs,low,$13,weighs,low,4.5 pounds,lamp,NA,NA,NA,NA,NA,NA,NA,NA,NA,4a2e305c36b02e277e4d57f511bae431
simple,21,kitchen,costs,high,$1000,weighs,medium,12 pounds,juicer,NA,NA,NA,NA,NA,NA,NA,NA,NA,4a2e305c36b02e277e4d57f511bae431
simple,22,bathroom,costs,medium,$50,NA,NA,NA,towels,NA,NA,NA,NA,NA,NA,NA,NA,NA,4a2e305c36b02e277e4d57f511bae431
simple,23,study,costs,low,$8,weighs,low,4.5 pounds,book,NA,NA,NA,NA,NA,NA,NA,NA,NA,4a2e305c36b02e277e4d57f511bae431
simple,24,bedroom,costs,low,$13,weighs,high,85 pounds,mirror,NA,NA,NA,NA,NA,NA,NA,NA,NA,4a2e305c36b02e277e4d57f511bae431
complex,25,different,NA,NA,NA,NA,NA,NA,"hanger,scarf",3,$100,suitcase,2,$30,travel,knife,spatula,kitchen,4a2e305c36b02e277e4d57f511bae431
complex,26,same,NA,NA,NA,NA,NA,NA,gum,2,$10,socks,1,$2000,department,bed,NA,NA,4a2e305c36b02e277e4d57f511bae431
complex,27,same,NA,NA,NA,NA,NA,NA,lamp,2,$100,table,1,$10,furniture,tablecloth,NA,NA,4a2e305c36b02e277e4d57f511bae431
complex,28,same,NA,NA,NA,NA,NA,NA,book,2,$30,magazine,2,$200,department,bullets,shotgun,NA,4a2e305c36b02e277e4d57f511bae431
complex,29,different,NA,NA,NA,NA,NA,NA,belt,2,$100,hat,2,$30,sports,tie,socks,clothing,4a2e305c36b02e277e4d57f511bae431
complex,30,same,NA,NA,NA,NA,NA,NA,boots,1,$50,NA,1,$30,shoe,NA,pair of sandals,NA,4a2e305c36b02e277e4d57f511bae431
simple,1,study,costs,high,$1000,weighs,medium,17 pounds,television,NA,NA,NA,NA,NA,NA,NA,NA,NA,9ff1e4fdffa9b0e2c8dc9473a55deda0
simple,2,bathroom,costs,medium,$90,NA,NA,NA,scale,NA,NA,NA,NA,NA,NA,NA,NA,NA,9ff1e4fdffa9b0e2c8dc9473a55deda0
simple,3,living room,costs,medium,$50,weighs,medium,10 pounds,lamp,NA,NA,NA,NA,NA,NA,NA,NA,NA,9ff1e4fdffa9b0e2c8dc9473a55deda0
simple,4,kitchen,costs,high,$400,NA,NA,NA,stove,NA,NA,NA,NA,NA,NA,NA,NA,NA,9ff1e4fdffa9b0e2c8dc9473a55deda0
simple,5,bathroom,costs,medium,$60,weighs,medium,15 pounds,mirror,NA,NA,NA,NA,NA,NA,NA,NA,NA,9ff1e4fdffa9b0e2c8dc9473a55deda0
simple,6,kitchen,costs,low,$10,weighs,high,40 pounds,rice,NA,NA,NA,NA,NA,NA,NA,NA,NA,9ff1e4fdffa9b0e2c8dc9473a55deda0
simple,7,basement,costs,high,$1000,weighs,high,45 pounds,saw,NA,NA,NA,NA,NA,NA,NA,NA,NA,9ff1e4fdffa9b0e2c8dc9473a55deda0
simple,8,study,costs,medium,$40,weighs,medium,16 pounds,bookcase,NA,NA,NA,NA,NA,NA,NA,NA,NA,9ff1e4fdffa9b0e2c8dc9473a55deda0
simple,9,kitchen,costs,low,$8,weighs,medium,15 pounds,flour,NA,NA,NA,NA,NA,NA,NA,NA,NA,9ff1e4fdffa9b0e2c8dc9473a55deda0
simple,10,kitchen,costs,high,$1000,weighs,high,85 pounds,dishwasher,NA,NA,NA,NA,NA,NA,NA,NA,NA,9ff1e4fdffa9b0e2c8dc9473a55deda0
simple,11,study,costs,medium,$70,weighs,low,5 pounds,vase,NA,NA,NA,NA,NA,NA,NA,NA,NA,9ff1e4fdffa9b0e2c8dc9473a55deda0
simple,12,living room,costs,low,$10,weighs,high,40 pounds,barbell,NA,NA,NA,NA,NA,NA,NA,NA,NA,9ff1e4fdffa9b0e2c8dc9473a55deda0
simple,13,living room,costs,high,$250,NA,NA,NA,chair,NA,NA,NA,NA,NA,NA,NA,NA,NA,9ff1e4fdffa9b0e2c8dc9473a55deda0
simple,14,bathroom,costs,low,$3,NA,NA,NA,toothpaste,NA,NA,NA,NA,NA,NA,NA,NA,NA,9ff1e4fdffa9b0e2c8dc9473a55deda0
simple,15,bathroom,costs,medium,$70,weighs,low,2.5 pounds,hairrollers,NA,NA,NA,NA,NA,NA,NA,NA,NA,9ff1e4fdffa9b0e2c8dc9473a55deda0
simple,16,bathroom,costs,low,$13,weighs,low,2 pounds,shampoo,NA,NA,NA,NA,NA,NA,NA,NA,NA,9ff1e4fdffa9b0e2c8dc9473a55deda0
simple,17,living room,costs,high,$1000,weighs,medium,18 pounds,artwork,NA,NA,NA,NA,NA,NA,NA,NA,NA,9ff1e4fdffa9b0e2c8dc9473a55deda0
simple,18,kitchen,costs,low,$5,NA,NA,NA,chicken,NA,NA,NA,NA,NA,NA,NA,NA,NA,9ff1e4fdffa9b0e2c8dc9473a55deda0
simple,19,basement,costs,low,$10,weighs,medium,14 pounds,dumbbell,NA,NA,NA,NA,NA,NA,NA,NA,NA,9ff1e4fdffa9b0e2c8dc9473a55deda0
simple,20,basement,costs,medium,$60,weighs,low,3 pounds,sander,NA,NA,NA,NA,NA,NA,NA,NA,NA,9ff1e4fdffa9b0e2c8dc9473a55deda0
simple,21,living room,costs,medium,$90,weighs,high,55 pounds,bookcase,NA,NA,NA,NA,NA,NA,NA,NA,NA,9ff1e4fdffa9b0e2c8dc9473a55deda0
simple,22,kitchen,costs,medium,$60,weighs,medium,15 pounds,breadmaker,NA,NA,NA,NA,NA,NA,NA,NA,NA,9ff1e4fdffa9b0e2c8dc9473a55deda0
simple,23,bedroom,costs,low,$20,NA,NA,NA,shirt,NA,NA,NA,NA,NA,NA,NA,NA,NA,9ff1e4fdffa9b0e2c8dc9473a55deda0
simple,24,living room,costs,high,$250,weighs,low,2.5 pounds,ipad,NA,NA,NA,NA,NA,NA,NA,NA,NA,9ff1e4fdffa9b0e2c8dc9473a55deda0
complex,25,different,NA,NA,NA,NA,NA,NA,"suit,shoes",3,$500,suitcase,2,$30,department,toaster,spatula,kitchen,9ff1e4fdffa9b0e2c8dc9473a55deda0
